input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;58;9.49;158;173;29.89;25;12;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;65;10.26;165;172;26.62;25;12;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;9;1.36;109;177;17.86;25;12;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;71;20.13;171;172;44.92;50;25;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;27;8.87;127;172;42.57;50;25;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;102;37.72;202;172;68.34;50;25;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;39;11.32;139;173;41.25;50;25;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;205;68.22;305;171;108.92;50;25;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;69;23.49;169;172;74.88;100;50;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;57;17.61;157;172;71.61;100;50;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;126;55.1;226;172;112.13;100;50;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;101;36.78;201;172;90.89;100;50;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;79;33.95;179;172;93.26;100;50;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;46;203.5;146;172;849.87;1000;500;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;46;201.44;146;172;761.26;1000;500;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;99;537.9;199;172;1127.31;1000;500;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;75;387.44;175;172;914.69;1000;500;100
input/Workflows/Montage_50.xml.dag;1;1;0;-1;0;226;1294.89;326;171;1879.28;1000;500;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;35;44.91;135;386;160.77;25;12;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;111;151.49;211;384;305.83;25;12;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;71;89.4;171;385;240.9;25;12;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;24;35.01;124;386;172.44;25;12;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;59;89.58;159;382;232.29;25;12;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;46;87.77;146;381;276.51;50;25;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;106;197.1;206;381;390.91;50;25;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;26;46.53;126;382;229.22;50;25;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;269;591.08;369;362;764.7;50;25;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;186;405.6;286;366;583.43;50;25;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;30;145.22;130;377;485.63;100;50;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;13;48.52;113;386;417.87;100;50;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;57;200.88;157;375;600.23;100;50;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;36;130.85;136;387;473.09;100;50;100
input/Workflows/Montage_100.xml.dag;1;1;0;-1;0;321;1138.43;421;371;1483.32;100;50;100
input/Workflows/MONTAGE.n.200.0.dax.dag;1;1;0;-1;0;51;306.28;151;792;1076.42;25;12;100
input/Workflows/MONTAGE.n.200.0.dax.dag;1;1;0;-1;0;51;376.15;151;792;1138.05;25;12;100
input/Workflows/MONTAGE.n.200.0.dax.dag;1;1;0;-1;0;51;332.53;151;792;1043.99;25;12;100
input/Workflows/MONTAGE.n.200.0.dax.dag;1;1;0;-1;0;54;345.67;154;792;1141.46;25;12;100
input/Workflows/MONTAGE.n.200.0.dax.dag;1;1;0;-1;0;108;778.48;208;781;1657.84;25;12;100
input/Workflows/MONTAGE.n.200.0.dax.dag;1;1;0;-1;0;50;782.57;150;792;2414.25;50;25;100
input/Workflows/MONTAGE.n.200.0.dax.dag;1;1;0;-1;0;21;286.59;121;799;1814.71;50;25;100
input/Workflows/MONTAGE.n.200.0.dax.dag;1;1;0;-1;0;129;2171.38;229;783;3761.69;50;25;100
input/Workflows/MONTAGE.n.200.0.dax.dag;1;1;0;-1;0;15;234.95;115;789;1669.27;50;25;100
input/Workflows/MONTAGE.n.200.0.dax.dag;1;1;0;-1;0;50;770.81;150;792;2692.1;50;25;100
